,Economics,House,Society,Fashion,Education,Technology,Politics,PE,Game,Entertainment
拍卖会,8.822969678223218e-05,1.5771875591445335e-05,2.4079088569041304e-06,8.199322244023309e-07,5.05915927902933e-07,3.1638194049699385e-06,1.6014887439363633e-06,5.404158067300142e-07,7.999131827558983e-07,5.253830962191856e-07
股票市场,6.206856575959357e-05,7.393066683490001e-06,8.0263628563471e-07,2.7331074146744365e-07,1.5177477837087988e-06,5.273032341616564e-07,8.007443719681817e-07,2.702079033650071e-07,2.666377275852994e-07,1.0507661924383712e-06
压力,0.0003172678340686663,0.000293504747334553,6.715390256477074e-05,2.5691209697939702e-05,0.00019730721188214386,0.00010967907270562454,7.687145970894543e-05,0.00011781064586714309,5.519400961015698e-05,0.0001570895457695365
报告,0.0002475048180082967,0.0003183947385023027,5.163626770916635e-05,9.292565209893083e-06,0.00016113422303708414,0.00015687271216309278,0.0002637118131681878,1.1078524037965292e-05,2.3730757755091646e-05,1.4710726694137197e-05
时间,0.00046679665158041447,0.0006355572992240237,0.00039569968881791206,0.00014758780039241957,0.0011443818289164343,0.0014371649647075945,0.0002578396877737545,0.0018593005830546138,0.0007724494968146124,0.0006280954915300365
金融市场,7.617505797768302e-05,1.2568213361933e-05,2.6754542854490336e-07,2.7331074146744365e-07,3.541411495320531e-06,7.909548512424846e-07,3.122903050675908e-05,2.702079033650071e-07,2.666377275852994e-07,1.0507661924383712e-06
年费,8.18176548649188e-05,4.928711122326667e-07,8.0263628563471e-07,2.7331074146744365e-07,1.011831855805866e-06,2.636516170808282e-07,2.6691479065606054e-07,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
单边,5.616948719566526e-05,5.668017790675667e-06,2.6754542854490336e-07,1.0932429658697746e-06,5.05915927902933e-07,7.909548512424846e-07,3.7368070691848477e-06,5.404158067300142e-07,2.666377275852994e-07,2.626915481095928e-07
区间,8.310006324838147e-05,4.041543120307867e-05,2.942999713993937e-06,2.4597966732069927e-06,3.0354955674175975e-06,3.1638194049699385e-06,3.7368070691848477e-06,5.404158067300142e-07,2.666377275852994e-07,1.0507661924383712e-06
结构性,8.079172815814865e-05,1.7743360040376e-05,2.6754542854490336e-07,2.7331074146744365e-07,1.5177477837087988e-06,1.318258085404141e-06,9.34201767296212e-06,8.106237100950213e-07,2.666377275852994e-07,5.253830962191856e-07
分行,7.668802133106809e-05,9.857422244653334e-06,5.350908570898067e-07,2.7331074146744365e-07,6.323949098786662e-06,2.636516170808282e-07,1.0676591626242421e-05,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
股价,0.00011105656600786783,9.068828465081068e-05,2.6754542854490336e-07,8.199322244023309e-07,1.7707057476602654e-06,5.273032341616564e-07,2.1353183252484843e-06,5.404158067300142e-07,1.0132233648241378e-05,1.5761492886575569e-06
专户,0.00012875380169965277,2.4643555611633335e-06,2.6754542854490336e-07,2.7331074146744365e-07,5.05915927902933e-07,2.636516170808282e-07,5.07138102246515e-06,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
数量,0.00023519369752705496,0.00015205073812377769,2.702208828303524e-05,2.0224994868590827e-05,0.0002317094949795433,0.0001777011899124782,6.08565722695818e-05,6.214781777395163e-06,0.00011758723786511705,4.2293339245644444e-05
金融危机,0.00020031218949687014,0.0002208062582802347,1.8995725426688138e-05,1.3118915590437294e-05,0.00011813136916533484,7.38224527826319e-06,0.0002906702070244499,5.404158067300142e-07,4.799479096535389e-06,1.1821119664931676e-05
外汇市场,4.514077509788623e-05,7.39306668349e-07,2.6754542854490336e-07,2.7331074146744365e-07,5.05915927902933e-07,2.636516170808282e-07,8.007443719681817e-07,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
天相,3.6676879767032566e-05,1.2321777805816667e-06,5.350908570898067e-07,2.7331074146744365e-07,2.529579639514665e-07,2.636516170808282e-07,5.338295813121211e-07,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
后市,8.386950827845908e-05,6.382680903413033e-05,2.6754542854490336e-07,2.7331074146744365e-07,2.7825376034661313e-06,2.636516170808282e-07,2.6691479065606054e-07,2.702079033650071e-07,2.666377275852994e-07,7.880746443287784e-07
需求,0.0002941844831663381,0.0010350293356886,1.6587816569784008e-05,3.8536814546909555e-05,0.00016543450842425908,6.406734295064126e-05,0.00013078824742146966,5.944573874030157e-06,7.332537508595734e-05,2.8107995647726432e-05
保险,0.0001405519588275094,4.756206233045234e-05,2.0333452569412654e-05,5.192904087881429e-06,9.840064797712045e-05,3.1638194049699385e-06,4.030413338906514e-05,6.48498968076017e-06,7.999131827558983e-07,9.194204183835748e-06
板块,0.0001708167966772286,0.00025308931613147437,1.3377271427245167e-06,1.9131751902721053e-06,2.023663711611732e-06,4.5611729754983277e-05,4.270636650496969e-06,8.106237100950213e-07,4.799479096535389e-06,5.253830962191856e-07
总行,5.745189557912793e-05,5.421582234559334e-06,1.3377271427245167e-06,2.7331074146744365e-07,1.5177477837087988e-06,2.636516170808282e-07,8.007443719681817e-07,2.702079033650071e-07,2.666377275852994e-07,5.253830962191856e-07
发行量,6.309449246636371e-05,6.900195571257334e-06,1.0701817141796134e-06,1.0932429658697746e-06,7.588738918543994e-07,2.636516170808282e-06,2.6691479065606054e-07,2.702079033650071e-07,2.666377275852994e-06,1.5761492886575569e-06
低点,6.565930923328907e-05,1.2321777805816668e-05,2.6754542854490336e-07,5.466214829348873e-07,2.2766216755631985e-06,2.3728645537274537e-06,2.1353183252484843e-06,3.242494840380085e-06,1.333188637926497e-06,1.0507661924383712e-06
面值,6.771116264682934e-05,4.682275566210334e-06,8.0263628563471e-06,8.199322244023309e-07,5.059159279029329e-06,2.636516170808282e-07,1.3345739532803026e-06,2.702079033650071e-07,2.3997395482676946e-06,2.626915481095928e-07
增速,0.00010361859738378431,0.00010005283578323134,2.6754542854490336e-07,5.466214829348873e-07,1.2647898197573323e-06,5.273032341616564e-07,3.3364348832007565e-05,2.702079033650071e-07,5.332754551705988e-07,2.1015323848767425e-06
利好,8.386950827845908e-05,4.928711122326667e-05,2.6754542854490336e-07,5.466214829348873e-07,2.6813544178855446e-05,2.636516170808282e-07,2.6691479065606053e-06,5.133950163935135e-06,1.866464093097096e-06,5.253830962191856e-07
标的,6.283801078967117e-05,2.0207715601539334e-05,8.0263628563471e-07,2.7331074146744365e-07,1.011831855805866e-06,1.318258085404141e-06,3.469892278528787e-06,5.404158067300142e-07,2.666377275852994e-07,1.0507661924383712e-06
行长,6.360745581974878e-05,7.393066683490001e-06,1.60527257126942e-06,5.466214829348873e-07,1.7707057476602654e-06,5.273032341616564e-07,7.473614138369695e-06,2.702079033650071e-07,2.666377275852994e-07,5.253830962191856e-07
成本,0.00023211591740674453,0.0006232355214182071,2.2206270569226977e-05,1.0385808175762858e-05,0.00012344348640831563,5.9848917077348e-05,6.779635682663938e-05,2.702079033650071e-06,3.359635367574773e-05,0.00012976962476613885
书画,8.310006324838147e-05,1.7250488928143336e-06,1.60527257126942e-06,5.466214829348873e-07,7.588738918543994e-07,2.636516170808282e-07,1.3345739532803026e-06,2.702079033650071e-07,2.666377275852994e-07,1.8388408367671497e-06
研究员,9.592414708300825e-05,6.776977793199167e-05,5.6184539994429705e-06,2.7331074146744365e-07,1.0371276522010125e-05,6.301273648231795e-05,1.3879569114115149e-05,2.702079033650071e-07,1.0665509103411977e-06,1.5761492886575569e-06
季度,7.489264959422033e-05,4.534414232540534e-05,5.350908570898067e-07,2.733107414674436e-06,2.023663711611732e-06,1.0546064683233129e-06,5.07138102246515e-06,2.702079033650071e-07,2.0531105024068056e-05,5.253830962191856e-07
高风险,5.411763378212497e-05,5.914453346792e-06,5.350908570898067e-07,2.7331074146744365e-07,2.5295796395146647e-06,7.909548512424846e-07,3.469892278528787e-06,5.404158067300142e-07,2.1331018206823954e-06,7.880746443287784e-07
资金面,5.3861152105432435e-05,5.668017790675667e-06,2.6754542854490336e-07,2.7331074146744365e-07,5.05915927902933e-07,2.636516170808282e-07,2.6691479065606054e-07,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
席位,0.00010310563403039924,7.885937795722667e-06,8.0263628563471e-07,8.199322244023309e-07,6.323949098786662e-06,1.0546064683233129e-06,2.1353183252484843e-06,1.8374137428820484e-05,1.866464093097096e-06,2.1015323848767425e-06
优势,0.0002672539071136219,0.00024939278278972933,7.223726570712391e-06,2.924424933701647e-05,0.00031493266511957576,6.53856010360454e-05,8.301049989403482e-05,0.000490967760414218,0.00010852155512721686,4.807255330405548e-05
邮票,0.00011875101630864389,7.39306668349e-07,7.223726570712391e-06,1.6398644488046618e-06,8.60057077434986e-06,1.0546064683233129e-06,1.3345739532803026e-06,2.702079033650071e-07,5.332754551705988e-07,5.253830962191856e-07
收藏者,4.5910220127963837e-05,2.4643555611633336e-07,1.0701817141796134e-06,8.199322244023309e-07,5.05915927902933e-07,1.0546064683233129e-06,1.0676591626242422e-06,5.404158067300142e-07,2.666377275852994e-07,2.626915481095928e-07
新股,9.438525702285303e-05,3.597959119298467e-05,2.6754542854490336e-07,5.466214829348873e-07,1.011831855805866e-06,2.636516170808282e-07,5.338295813121211e-07,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
同期,8.25870998949964e-05,3.9183253422497005e-05,1.8728179998143236e-06,2.186485931739549e-06,4.553243351126397e-06,4.4820774903740795e-06,8.808188091649999e-06,2.1616632269200567e-06,5.599392279291288e-06,2.8633378743945618e-05
危机,0.00014157788553427955,7.959868462557568e-05,8.561453713436907e-06,3.553039639076767e-06,2.5548754359098113e-05,2.3728645537274538e-05,6.219114622286211e-05,2.6480374529770696e-05,2.4264033210262245e-05,3.178567732126073e-05
利润,0.0001274713933161901,0.00023953536054507603,8.828999141981811e-06,3.553039639076767e-06,2.3525090647486383e-05,8.436851746586503e-06,2.055243888051666e-05,8.106237100950213e-07,1.5731625927532663e-05,1.2346502761150862e-05
程度,0.00022288257704581327,0.0002607288183710807,4.601781370972338e-05,4.2636475668921206e-05,0.0001892125570356969,0.00013894440220159647,6.512720892007878e-05,8.295382633305719e-05,8.905700101349e-05,9.036589254969993e-05
交易员,3.924169653395792e-05,1.478613336698e-06,2.6754542854490336e-07,2.7331074146744365e-07,1.011831855805866e-06,3.1638194049699385e-06,5.338295813121211e-07,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
储户,6.719819929344427e-05,2.4643555611633335e-06,1.8728179998143236e-05,2.7331074146744365e-07,7.588738918543994e-07,2.636516170808282e-07,8.007443719681817e-07,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
收藏家,5.027040863173694e-05,1.971484448930667e-06,3.21054514253884e-06,1.9131751902721053e-06,1.5177477837087988e-06,3.691122639131595e-06,2.6691479065606053e-06,2.702079033650071e-07,2.666377275852994e-07,7.880746443287784e-07
外币,6.771116264682934e-05,5.421582234559334e-06,1.60527257126942e-06,2.7331074146744365e-07,2.6813544178855446e-05,2.636516170808282e-07,1.8684035345924238e-06,2.702079033650071e-07,7.999131827558983e-07,2.626915481095928e-07
拍品,4.4627811744501164e-05,2.4643555611633336e-07,1.0701817141796134e-06,2.7331074146744365e-07,2.529579639514665e-07,7.909548512424846e-07,5.338295813121211e-07,2.702079033650071e-07,2.666377275852994e-07,5.253830962191856e-07
外资,0.00010541396912063205,9.660273799760268e-05,2.4079088569041304e-06,4.372971863479098e-06,1.0877192449913059e-05,2.1092129366466258e-06,3.04282861347909e-05,2.702079033650071e-07,5.332754551705988e-07,7.880746443287784e-07
业内人士,9.823248217324106e-05,0.00012469639139486467,3.745635999628647e-06,3.8263503805442105e-06,1.6695225620796787e-05,2.3728645537274537e-06,3.2029774878727267e-06,1.3510395168250356e-06,1.3065248651679671e-05,5.253830962191856e-05
高管,8.797321510553964e-05,5.076572455996467e-05,4.548272285263357e-06,2.733107414674436e-06,1.6695225620796787e-05,1.5819097024849692e-06,1.7349461392643936e-05,2.702079033650071e-06,5.866030006876587e-06,2.889607029205521e-06
成交额,5.7964858932513e-05,1.1582471137467668e-05,5.350908570898067e-07,5.466214829348873e-07,2.529579639514665e-07,5.273032341616564e-07,1.8684035345924238e-06,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
空间,0.00021416220003826707,0.00033219512964481737,2.702208828303524e-05,4.372971863479098e-05,6.728681841109008e-05,0.00020670286779136932,6.219114622286211e-05,8.592611327007225e-05,7.065899781010434e-05,0.00011243198259090573
金鹰,4.770559186481159e-05,2.4643555611633336e-07,2.6754542854490336e-07,5.466214829348873e-07,2.529579639514665e-07,2.636516170808282e-07,2.6691479065606054e-07,2.702079033650071e-07,2.666377275852994e-07,1.0507661924383712e-06
藏品,5.540004216558765e-05,9.857422244653334e-07,4.815817713808261e-06,2.4597966732069927e-06,7.588738918543994e-07,5.273032341616564e-06,1.8684035345924238e-06,2.702079033650071e-07,2.666377275852994e-07,1.5761492886575569e-06
短期,7.437968624083526e-05,6.086958236073434e-05,1.0701817141796134e-06,1.0932429658697746e-06,2.0995511007971718e-05,6.063987192859049e-06,2.6691479065606053e-06,2.9722869370150783e-06,2.1331018206823954e-06,1.5761492886575569e-06
私募,6.386393749644131e-05,9.610986688537001e-06,2.6754542854490336e-07,2.7331074146744365e-07,2.529579639514665e-07,2.636516170808282e-07,2.6691479065606054e-07,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
港元,0.00010438804241386191,0.000114592533594095,1.3377271427245167e-06,1.366553707337218e-06,3.794369459271997e-06,2.636516170808282e-07,2.1086268461828784e-05,2.702079033650071e-07,1.866464093097096e-06,0.0001907140639275644
利差,4.283244000765341e-05,3.450097785628667e-06,2.6754542854490336e-07,2.7331074146744365e-07,2.529579639514665e-07,2.636516170808282e-07,5.338295813121211e-07,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
力度,0.00012208527810564685,0.00013972896031796102,1.3912362284334974e-05,9.565875951360528e-06,2.6813544178855446e-05,8.70050336366733e-06,0.00015320908983657876,5.944573874030157e-06,1.0398871375826678e-05,9.456895731945341e-06
蓝筹,4.05241049174206e-05,7.146631127373667e-06,2.6754542854490336e-07,2.7331074146744365e-07,2.529579639514665e-07,2.636516170808282e-07,2.6691479065606054e-07,2.702079033650071e-07,2.666377275852994e-07,2.626915481095928e-07
文物,0.00015671030445913914,1.1828906693584e-05,1.819308914105343e-05,2.7331074146744365e-07,6.070991134835195e-06,9.306902082953235e-05,8.728113654453179e-05,5.404158067300142e-07,1.0665509103411977e-06,7.6180548951781915e-06
柜台,6.181208408290104e-05,2.4643555611633335e-06,2.0333452569412654e-05,7.652700761088421e-06,8.094654846446927e-06,1.5819097024849692e-06,5.3382958131212106e-06,5.404158067300142e-07,1.0665509103411977e-06,1.313457740547964e-06
下限,4.514077509788623e-05,5.421582234559334e-06,2.6754542854490336e-07,2.7331074146744365e-07,2.023663711611732e-06,1.0546064683233129e-06,2.6691479065606053e-06,1.0808316134600284e-06,1.0665509103411977e-06,2.626915481095928e-07
交易所,6.309449246636371e-05,4.928711122326667e-06,8.0263628563471e-07,2.7331074146744365e-07,1.5177477837087988e-06,2.636516170808282e-07,8.007443719681817e-07,8.106237100950213e-07,5.599392279291288e-06,5.253830962191856e-07
新规,5.4374115458817506e-05,6.407324459024667e-06,2.4079088569041304e-06,2.7331074146744365e-07,9.106486702252794e-06,2.636516170808282e-07,4.80446623180909e-06,8.106237100950213e-07,2.666377275852994e-07,2.626915481095928e-07
短线,4.8475036894889195e-05,1.1336035581351335e-05,2.6754542854490336e-07,5.466214829348873e-07,1.2647898197573323e-06,7.909548512424846e-07,8.007443719681817e-07,1.0808316134600284e-06,2.666377275852994e-07,2.626915481095928e-07
股权,0.00012567602157934234,0.00017644785817929468,4.548272285263357e-06,2.7331074146744365e-07,6.576907062738128e-06,5.273032341616564e-07,1.6815631811331813e-05,1.8914553235550497e-06,1.866464093097096e-06,3.6776816735342994e-06
系统性,3.744632479711017e-05,4.682275566210334e-06,8.0263628563471e-07,2.7331074146744365e-07,2.5295796395146647e-06,3.427471022050767e-06,2.402233115904545e-06,2.702079033650071e-07,5.332754551705988e-07,2.626915481095928e-07
总体,0.00010695285918078727,0.00012050698694088701,2.6754542854490335e-06,5.739525570816316e-06,3.6425946809011175e-05,1.8455613195657976e-05,8.99502844510924e-05,2.134642436583556e-05,1.5998263655117966e-05,1.1821119664931676e-05
债务,0.00010438804241386191,5.6187306794524006e-05,3.2908087711023114e-05,8.199322244023309e-07,9.612402630155726e-06,1.8455613195657974e-06,2.5356905112325752e-05,8.106237100950213e-07,1.0665509103411977e-06,7.880746443287784e-07
原因,0.00030649560364757984,0.00047734567219733773,0.00020520734369394088,3.361722120049557e-05,0.00028533658333725417,0.00022225831319913817,0.0001163748487260424,0.00024318711302850638,0.00012185344150648183,0.0001936036709567699
